  83.0     1.109E-08    2.074E+12      1.280E+09      1.554E+08       1.384E+05         1.809E+14         2.233E+10        4.787E+13
  84.0     9.463E-09    1.764E+12      1.102E+09      1.594E+08       1.501E+05         1.544E+14         3.513E+10        4.078E+13
  85.0     8.078E-09    1.501E+12      9.507E+08      1.529E+08       1.629E+05         1.319E+14         5.305E+10        3.475E+13
  86.0     6.899E-09    1.277E+12      8.218E+08      1.408E+08       1.769E+05         1.127E+14         7.696E+10        2.962E+13
  87.0     5.897E-09    1.087E+12      7.120E+08      1.265E+08       1.922E+05         9.639E+13         1.074E+11        2.525E+13
  88.0     5.042E-09    9.254E+11      6.184E+08      1.121E+08       2.089E+05         8.247E+13         1.443E+11        2.153E+13
  89.0     4.314E-09    7.874E+11      5.386E+08      9.868E+07       2.272E+05         7.059E+13         1.871E+11        1.836E+13
  90.0     3.691E-09    6.697E+11      4.705E+08      8.666E+07       2.471E+05         6.044E+13         2.346E+11        1.565E+13
  91.0     3.159E-09    5.691E+11      4.122E+08      7.615E+07       2.687E+05         5.175E+13         2.847E+11        1.333E+13
  92.0     2.701E-09    4.827E+11      3.620E+08      6.703E+07       2.920E+05         4.427E+13         3.351E+11        1.133E+13
  93.0     2.305E-09    4.082E+11      3.187E+08      5.916E+07       3.168E+05         3.780E+13         3.830E+11        9.614E+12
  94.0     1.962E-09    3.438E+11      2.811E+08      5.237E+07       3.429E+05         3.220E+13         4.257E+11        8.126E+12
  95.0     1.666E-09    2.882E+11      2.484E+08      4.652E+07       3.701E+05         2.734E+13         4.610E+11        6.840E+12
  96.0     1.409E-09    2.403E+11      2.201E+08      4.147E+07       3.984E+05         2.314E+13         4.872E+11        5.730E+12
  97.0     1.187E-09    1.992E+11      1.955E+08      3.712E+07       4.275E+05         1.950E+13         5.034E+11        4.776E+12
  98.0     9.959E-10    1.641E+11      1.742E+08      3.335E+07       4.573E+05         1.638E+13         5.096E+11        3.958E+12
  99.0     8.323E-10    1.342E+11      1.557E+08      3.007E+07       4.878E+05         1.370E+13         5.062E+11        3.263E+12
 100.0     6.928E-10    1.091E+11      1.397E+08      2.721E+07       5.191E+05         1.141E+13         4.945E+11        2.674E+12
